User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Dominic Wilkinson","Graham Harris",Nurse,"2021-08-23 01:49:24",240,Outgoing,38
"Dominic Wilkinson","Michael Collins",Carer,"2021-09-18 08:36:28",245,Incoming,43
"Dominic Wilkinson","Kirsten Green",Carer,"2021-08-17 07:49:13",104,Outgoing,83
"Dominic Wilkinson","Evelyn Thomas",Carer,"2021-09-25 05:54:50",90,Incoming,23
"Dominic Wilkinson","Quentin Morgan",Nurse,"2021-08-27 03:05:55",989,Outgoing,14
"Dominic Wilkinson","Steve Saunders",Carer,"2021-09-24 11:22:10",677,Incoming,75
"Dominic Wilkinson","Emma Harrison",Carer,"2021-09-02 11:25:35",180,Incoming,30
"Dominic Wilkinson","Joel Palmer",Carer,"2021-09-19 12:48:56",717,Outgoing,83
"Dominic Wilkinson","Steve Saunders",Carer,"2021-10-01 03:37:19",36,Outgoing,46
"Dominic Wilkinson","Quentin Collins",Nurse,"2021-09-03 07:51:16",158,Incoming,98
"Dominic Wilkinson","Elizabeth Jones",Nurse,"2021-10-04 03:22:55",151,Outgoing,59
"Dominic Wilkinson","Evelyn Evans",Nurse,"2021-10-04 10:51:07",41,Incoming,88
"Dominic Wilkinson","Karl Davis",Nurse,"2021-08-23 05:19:55",662,Incoming,19
"Dominic Wilkinson","Evie Bailey",Carer,"2021-08-17 01:19:28",395,Incoming,45
"Dominic Wilkinson","Max Butler",Nurse,"2021-09-22 12:04:13",433,Incoming,55
"Dominic Wilkinson","Stefan James",Nurse,"2021-09-18 07:06:15",692,Outgoing,15
"Dominic Wilkinson","Andrew Wood",Carer,"2021-09-26 02:41:59",147,Incoming,20
"Dominic Wilkinson","Andrew Wood",Carer,"2021-08-23 07:25:03",776,Outgoing,94
"Dominic Wilkinson","Becky Richardson",Carer,"2021-09-25 12:07:21",276,Incoming,37
"Dominic Wilkinson","Max Butler",Nurse,"2021-09-09 03:13:38",41,Outgoing,38
"Dominic Wilkinson","Sasha Cox",Nurse,"2021-08-31 02:00:44",814,Incoming,94
"Dominic Wilkinson","Jamie Mason",Nurse,"2021-08-25 04:01:35",420,Incoming,93
"Dominic Wilkinson","Muhammad Gray",Carer,"2021-09-25 11:59:21",415,Incoming,25
"Dominic Wilkinson","Jason Kennedy",Carer,"2021-08-23 01:44:52",287,Outgoing,8
"Dominic Wilkinson","Graham Harris",Nurse,"2021-10-12 10:13:48",88,Outgoing,97
"Dominic Wilkinson","Harvey Edwards",Nurse,"2021-08-19 07:59:42",550,Outgoing,6
"Dominic Wilkinson","Steve Saunders",Carer,"2021-08-19 04:55:45",743,Incoming,71
"Dominic Wilkinson","Zachary Wilkinson",Carer,"2021-09-04 07:44:33",331,Incoming,74
"Dominic Wilkinson","Jasmine Mitchell",Nurse,"2021-10-11 12:48:30",726,Outgoing,73
"Dominic Wilkinson","Michael Collins",Carer,"2021-09-14 07:32:50",800,Outgoing,48
"Dominic Wilkinson","Lizzie Smith",Carer,"2021-10-14 09:57:05",93,Incoming,77
"Dominic Wilkinson","Andrew Wood",Carer,"2021-09-30 04:14:54",482,Outgoing,2
"Dominic Wilkinson","Laura White",Carer,"2021-09-26 07:16:51",676,Incoming,1
"Dominic Wilkinson","Jessica Lewis",Nurse,"2021-09-25 05:31:23",200,Incoming,24
"Dominic Wilkinson","Max Butler",Nurse,"2021-08-30 01:10:49",245,Incoming,37
"Dominic Wilkinson","Bruce James",Nurse,"2021-09-17 11:23:08",370,Outgoing,20
"Dominic Wilkinson","Rowena Stevens",Carer,"2021-10-08 11:57:06",872,Incoming,77
"Dominic Wilkinson","Rowena Stevens",Carer,"2021-08-22 08:47:04",37,Incoming,64
"Dominic Wilkinson","Muhammad Gray",Carer,"2021-10-05 02:22:05",749,Incoming,82
"Dominic Wilkinson","Emma King",Nurse,"2021-09-12 03:43:48",108,Outgoing,3
"Dominic Wilkinson","Elsie Rogers",Nurse,"2021-09-18 03:29:52",65,Incoming,60
"Dominic Wilkinson","Alexa Watson",Carer,"2021-09-01 10:28:19",143,Incoming,7
"Dominic Wilkinson","Benjamin Murphy",Carer,"2021-09-01 12:41:45",872,Outgoing,55
"Dominic Wilkinson","Yvonne Gray",Nurse,"2021-09-09 02:41:45",840,Incoming,34
"Dominic Wilkinson","Tyler Hughes",Carer,"2021-09-27 04:46:29",484,Outgoing,60
"Dominic Wilkinson","Samantha Reid",Carer,"2021-09-09 06:53:19",269,Outgoing,7
"Dominic Wilkinson","Erin Roberts",Nurse,"2021-08-27 08:38:29",548,Outgoing,80
"Dominic Wilkinson","Laura White",Carer,"2021-08-18 07:48:34",235,Incoming,20
"Dominic Wilkinson","Joseph Murray",Carer,"2021-09-30 05:09:59",893,Outgoing,51
"Dominic Wilkinson","Michael Collins",Carer,"2021-09-09 04:50:55",178,Incoming,67
"Dominic Wilkinson","Emma King",Nurse,"2021-09-07 04:27:36",20,Incoming,16
"Dominic Wilkinson","Chris Davis",Carer,"2021-10-06 09:06:54",232,Incoming,43
"Dominic Wilkinson","Aiden Hunt",Nurse,"2021-08-21 12:24:57",925,Outgoing,93
"Dominic Wilkinson","Jennifer Cooper",Carer,"2021-08-16 12:55:52",594,Incoming,20
"Dominic Wilkinson","Erin Roberts",Nurse,"2021-08-15 06:37:09",6,Incoming,67
"Dominic Wilkinson","Mary Taylor",Nurse,"2021-09-02 07:59:16",301,Incoming,1
"Dominic Wilkinson","Zoe Wilkinson",Nurse,"2021-08-18 11:21:55",568,Outgoing,8
"Dominic Wilkinson","Laura White",Carer,"2021-10-07 10:53:32",21,Outgoing,1
"Dominic Wilkinson","Erin Roberts",Nurse,"2021-10-07 04:50:30",28,Outgoing,45
"Dominic Wilkinson","Jamie Mason",Nurse,"2021-09-07 12:23:47",634,Outgoing,78
"Dominic Wilkinson","Jessica Lewis",Nurse,"2021-08-26 06:22:03",339,Incoming,79
"Dominic Wilkinson","Finley Hughes",Nurse,"2021-09-27 07:13:30",354,Outgoing,75
"Dominic Wilkinson","Jennifer Cooper",Carer,"2021-10-09 06:39:38",852,Incoming,50
"Dominic Wilkinson","Beth Clark",Carer,"2021-10-14 02:27:05",983,Incoming,19
"Dominic Wilkinson","Beth Clark",Carer,"2021-09-17 05:58:47",229,Outgoing,66
"Dominic Wilkinson","Kirsten Green",Carer,"2021-08-31 09:36:46",899,Outgoing,51
"Dominic Wilkinson","Reece Phillips",Nurse,"2021-09-18 06:10:56",312,Outgoing,5
"Dominic Wilkinson","Gavin Knight",Carer,"2021-10-12 12:24:36",505,Incoming,17
"Dominic Wilkinson","Peter Hughes",Nurse,"2021-10-01 10:45:13",97,Incoming,45
"Dominic Wilkinson","Karl Davis",Nurse,"2021-08-26 06:02:05",318,Incoming,99
"Dominic Wilkinson","Tyler Hughes",Carer,"2021-08-28 06:30:16",862,Outgoing,79
"Dominic Wilkinson","Vicky Hughes",Carer,"2021-09-29 10:21:13",787,Outgoing,86
"Dominic Wilkinson","Ross Owen",Nurse,"2021-10-12 11:06:29",705,Incoming,63
"Dominic Wilkinson","Francesca Fox",Carer,"2021-09-18 07:43:47",235,Outgoing,76
"Dominic Wilkinson","Graham Harris",Nurse,"2021-10-01 06:09:08",737,Outgoing,18
"Dominic Wilkinson","Graham Harris",Nurse,"2021-08-19 02:22:04",438,Outgoing,71
"Dominic Wilkinson","Jackson Jones",Carer,"2021-10-05 06:16:16",20,Incoming,8
"Dominic Wilkinson","Suzanne Allen",Nurse,"2021-09-11 09:22:34",187,Incoming,29
"Dominic Wilkinson","Samantha Reid",Carer,"2021-09-13 07:35:47",941,Incoming,6
"Dominic Wilkinson","Ian Davies",Carer,"2021-09-06 05:30:05",298,Outgoing,36
"Dominic Wilkinson","Alexa Watson",Carer,"2021-10-02 02:28:08",791,Incoming,26
"Dominic Wilkinson","Graham Harris",Nurse,"2021-08-21 05:39:25",597,Incoming,63
"Dominic Wilkinson","Jasmine Mitchell",Nurse,"2021-08-19 07:19:47",492,Incoming,9
"Dominic Wilkinson","Gordon Shaw",Nurse,"2021-08-21 11:24:46",367,Outgoing,47
"Dominic Wilkinson","Erin Roberts",Nurse,"2021-10-02 11:41:42",911,Incoming,32
"Dominic Wilkinson","Lucas Wilson",Carer,"2021-08-18 10:01:17",206,Incoming,1
"Dominic Wilkinson","Suzanne Marshall",Nurse,"2021-08-16 02:25:44",634,Outgoing,67
"Dominic Wilkinson","Quentin Morgan",Nurse,"2021-09-13 12:38:54",647,Outgoing,69
"Dominic Wilkinson","Evie Bailey",Carer,"2021-09-02 10:05:10",318,Incoming,58
"Dominic Wilkinson","Charlotte Harris",Carer,"2021-08-26 06:33:26",212,Incoming,38
"Dominic Wilkinson","Elizabeth Jones",Nurse,"2021-08-22 05:01:37",74,Outgoing,13
"Dominic Wilkinson","Ray Graham",Carer,"2021-09-20 10:59:17",989,Outgoing,2
"Dominic Wilkinson","Imogen Bell",Nurse,"2021-10-05 09:25:23",430,Incoming,84
"Dominic Wilkinson","Mohammed Collins",Nurse,"2021-09-19 07:10:14",450,Incoming,82
"Dominic Wilkinson","Reece Gray",Nurse,"2021-09-04 12:30:45",877,Incoming,41
"Dominic Wilkinson","Yvonne Gray",Nurse,"2021-09-20 01:00:43",81,Outgoing,14
"Dominic Wilkinson","Barry Mason",Nurse,"2021-09-15 09:13:30",130,Incoming,3
"Dominic Wilkinson","Gordon Kelly",Nurse,"2021-10-07 04:06:37",350,Outgoing,37
"Dominic Wilkinson","Alexa Watson",Carer,"2021-08-23 06:27:36",894,Incoming,1
"Dominic Wilkinson","Gordon Shaw",Nurse,"2021-09-24 12:34:34",631,Incoming,34
"Dominic Wilkinson","Elliott Kelly",Nurse,"2021-08-21 11:22:53",996,Outgoing,44
"Dominic Wilkinson","Tyler Hughes",Carer,"2021-10-02 02:46:41",202,Outgoing,96
"Dominic Wilkinson","Alexa Watson",Carer,"2021-08-15 12:57:51",480,Incoming,42
"Dominic Wilkinson","Grace Walker",Nurse,"2021-09-30 09:10:16",129,Outgoing,2
"Dominic Wilkinson","Steve Saunders",Carer,"2021-08-20 04:17:43",943,Outgoing,76
"Dominic Wilkinson","Zachary Wilkinson",Carer,"2021-08-29 08:42:30",401,Incoming,56
"Dominic Wilkinson","Millie Cooper",Carer,"2021-09-18 05:38:12",817,Incoming,14
"Dominic Wilkinson","Paula Stevens",Carer,"2021-09-07 12:37:48",502,Outgoing,5
"Dominic Wilkinson","Mary Taylor",Nurse,"2021-09-25 08:44:29",303,Incoming,13
"Dominic Wilkinson","Rowena Stevens",Carer,"2021-09-29 04:25:51",453,Incoming,41
"Dominic Wilkinson","Quentin Morgan",Nurse,"2021-08-22 09:47:30",974,Outgoing,71
"Dominic Wilkinson","Evelyn Evans",Nurse,"2021-09-30 01:03:55",596,Incoming,95
"Dominic Wilkinson","Ryan Turner",Carer,"2021-08-27 12:52:21",746,Incoming,45
"Dominic Wilkinson","Benjamin Murphy",Carer,"2021-08-30 09:15:10",520,Incoming,33
"Dominic Wilkinson","Evelyn Evans",Nurse,"2021-08-23 12:32:07",134,Outgoing,30
"Dominic Wilkinson","Gavin Knight",Carer,"2021-09-12 03:57:06",794,Incoming,43
"Dominic Wilkinson","Sonia Griffiths",Nurse,"2021-09-23 12:03:58",366,Incoming,61
"Dominic Wilkinson","Zoe Wilkinson",Nurse,"2021-09-13 03:18:44",760,Incoming,50
"Dominic Wilkinson","Suzanne Marshall",Nurse,"2021-10-03 12:07:27",146,Outgoing,10
"Dominic Wilkinson","Bruce James",Nurse,"2021-10-07 10:58:54",296,Incoming,16
"Dominic Wilkinson","Evie Bailey",Carer,"2021-10-17 07:39:21",5753,Incoming,68
"Dominic Wilkinson","Harrison Patel",Carer,"2021-10-14 08:53:15",9909,Outgoing,63
"Dominic Wilkinson","Gavin Knight",Carer,"2021-10-09 12:35:26",5765,Incoming,12
"Dominic Wilkinson","Becky Richardson",Carer,"2021-10-16 12:01:00",4357,Outgoing,33
"Dominic Wilkinson","Sonia Griffiths",Nurse,"2021-10-14 12:55:10",9305,Outgoing,54
"Dominic Wilkinson","Zachary Wilkinson",Carer,"2021-10-08 06:51:09",9598,Incoming,67
"Dominic Wilkinson","Donna Robinson",Carer,"2021-10-15 06:50:48",3308,Incoming,75
"Dominic Wilkinson","Tyler Hughes",Carer,"2021-10-09 09:42:11",9821,Incoming,59
"Dominic Wilkinson","Tara Watson",Nurse,"2021-10-09 11:24:23",7501,Incoming,79
"Dominic Wilkinson","Kirsten Green",Carer,"2021-10-14 12:15:07",8109,Incoming,84
"Dominic Wilkinson","Lucas Wilson",Carer,"2021-10-09 04:59:22",2224,Incoming,61
"Dominic Wilkinson","Adrian Ross",Carer,"2021-10-14 10:32:18",4614,Incoming,31
"Dominic Wilkinson","Emma King",Nurse,"2021-10-14 08:37:03",902,Outgoing,67
"Dominic Wilkinson","Gordon Kelly",Nurse,"2021-10-10 02:47:27",354,Outgoing,72
"Dominic Wilkinson","Suzanne Marshall",Nurse,"2021-10-16 12:47:53",6157,Outgoing,0
"Dominic Wilkinson","Becky Griffiths",Carer,"2021-10-11 07:47:50",8510,Incoming,12
"Dominic Wilkinson","Finley Hughes",Nurse,"2021-10-10 02:27:52",3300,Outgoing,31
"Dominic Wilkinson","Chris Davis",Carer,"2021-10-09 06:31:19",3384,Incoming,16
"Dominic Wilkinson","Suzanne Marshall",Nurse,"2021-10-17 04:55:19",3638,Incoming,45
"Dominic Wilkinson","Kirsten Green",Carer,"2021-10-15 06:38:51",7167,Outgoing,32
"Dominic Wilkinson","Emma Harrison",Carer,"2021-10-13 04:02:09",8118,Outgoing,45
"Dominic Wilkinson","Joseph Murray",Carer,"2021-10-16 11:12:15",6275,Incoming,45
"Dominic Wilkinson","Elsie Rogers",Nurse,"2021-10-10 08:03:57",1711,Incoming,85
"Dominic Wilkinson","Ryan Turner",Carer,"2021-10-11 01:43:51",8472,Outgoing,52
"Dominic Wilkinson","Imogen Bell",Nurse,"2021-10-16 01:01:20",7816,Outgoing,27
"Dominic Wilkinson","Tony Ross",Nurse,"2021-10-11 11:58:05",5694,Incoming,42
"Dominic Wilkinson","Michael Collins",Carer,"2021-10-10 07:04:13",3946,Incoming,65
"Dominic Wilkinson","Ross Owen",Nurse,"2021-10-17 10:01:53",4049,Incoming,21
"Dominic Wilkinson","Jennifer Cooper",Carer,"2021-10-15 09:50:31",5771,Outgoing,30
"Dominic Wilkinson","Evie Bailey",Carer,"2021-10-09 02:52:04",289,Incoming,83
"Dominic Wilkinson","Yvonne Gray",Nurse,"2021-10-15 02:21:55",2310,Outgoing,91
"Dominic Wilkinson","Jason Kennedy",Carer,"2021-10-13 03:57:37",1676,Outgoing,82
"Dominic Wilkinson","Jackson Jones",Carer,"2021-10-16 10:06:44",9163,Outgoing,3
"Dominic Wilkinson","Aiden Hunt",Nurse,"2021-10-11 08:31:27",1930,Outgoing,16
"Dominic Wilkinson","Sonia Griffiths",Nurse,"2021-10-12 09:37:28",2530,Incoming,62
"Dominic Wilkinson","Beth Clark",Carer,"2021-10-11 05:47:36",3435,Incoming,26
"Dominic Wilkinson","Harry Ross",Carer,"2021-10-10 09:52:32",7441,Incoming,46
"Dominic Wilkinson","Emma King",Nurse,"2021-10-09 08:08:38",485,Incoming,96
"Dominic Wilkinson","Graham Harris",Nurse,"2021-10-10 10:55:33",3893,Outgoing,64
"Dominic Wilkinson","Benjamin Murphy",Carer,"2021-10-16 08:10:58",8230,Incoming,95
"Dominic Wilkinson","Christopher Khan",Carer,"2021-10-17 03:08:03",7939,Incoming,75
"Dominic Wilkinson","Zachary Wilkinson",Carer,"2021-10-11 05:47:24",7561,Incoming,91
"Dominic Wilkinson","Evie Bailey",Carer,"2021-10-12 08:28:58",8138,Outgoing,23
"Dominic Wilkinson","Elsie Rogers",Nurse,"2021-10-10 12:41:05",5306,Outgoing,16
"Dominic Wilkinson","Chris Davis",Carer,"2021-10-14 06:13:06",314,Outgoing,47
"Dominic Wilkinson","Kieran Wood",Carer,"2021-10-14 08:34:50",7271,Incoming,34
"Dominic Wilkinson","Tara Watson",Nurse,"2021-10-14 10:55:06",8751,Incoming,69
"Dominic Wilkinson","Evie Bailey",Carer,"2021-10-14 03:44:31",5170,Incoming,34
"Dominic Wilkinson","Paula Stevens",Carer,"2021-10-12 01:41:18",8968,Outgoing,30
"Dominic Wilkinson","Lucas Wilson",Carer,"2021-10-12 09:03:43",1729,Outgoing,34
"Dominic Wilkinson","Barry Mason",Nurse,"2021-10-09 08:55:47",6783,Incoming,42
"Dominic Wilkinson","Evelyn Thomas",Carer,"2021-10-13 04:51:33",9206,Incoming,58
"Dominic Wilkinson","Reece Phillips",Nurse,"2021-10-15 06:43:05",453,Outgoing,17
"Dominic Wilkinson","Peter Hughes",Nurse,"2021-10-12 12:07:58",1733,Outgoing,30
"Dominic Wilkinson","Joseph Murray",Carer,"2021-10-15 08:42:15",9186,Outgoing,33
"Dominic Wilkinson","Evie Bailey",Carer,"2021-10-17 10:39:48",5651,Incoming,78
"Dominic Wilkinson","Erin Roberts",Nurse,"2021-10-16 07:31:08",5725,Incoming,53
"Dominic Wilkinson","Michael Collins",Carer,"2021-10-12 02:44:38",7069,Outgoing,92
"Dominic Wilkinson","Karl Davis",Nurse,"2021-10-11 10:32:10",6595,Incoming,35
"Dominic Wilkinson","Abbie Holmes",Nurse,"2021-10-09 08:10:59",1415,Outgoing,76
"Dominic Wilkinson","Benjamin Murphy",Carer,"2021-10-09 01:59:59",3055,Outgoing,65
"Dominic Wilkinson","Finley Hughes",Nurse,"2021-10-14 02:36:17",6874,Incoming,47
"Dominic Wilkinson","Peter Hughes",Nurse,"2021-10-09 04:02:58",6133,Incoming,47
"Dominic Wilkinson","Jasmine Mitchell",Nurse,"2021-10-11 12:28:29",2413,Outgoing,72
"Dominic Wilkinson","Barry Mason",Nurse,"2021-10-14 04:27:09",9746,Outgoing,80
"Dominic Wilkinson","Lilly Stewart",Carer,"2021-10-16 02:11:18",4794,Outgoing,67
"Dominic Wilkinson","Andrew Wood",Carer,"2021-10-15 10:20:33",2268,Outgoing,32
"Dominic Wilkinson","Jason Kennedy",Carer,"2021-10-11 06:12:52",2253,Outgoing,80
"Dominic Wilkinson","Ray Graham",Carer,"2021-10-13 01:59:04",244,Outgoing,81
"Dominic Wilkinson","Adrian Ross",Carer,"2021-10-14 09:00:18",4280,Outgoing,25
"Dominic Wilkinson","Michael Collins",Carer,"2021-10-11 01:19:49",9099,Incoming,71
"Dominic Wilkinson","Mohammed Collins",Nurse,"2021-10-10 01:27:34",9933,Incoming,72
"Isaac Ward","Barry Mason",Nurse,"2021-10-02 12:52:06",898,Incoming,48
"Isaac Ward","Mohammed Collins",Nurse,"2021-08-18 09:19:19",86,Outgoing,95
"Isaac Ward","Max Butler",Nurse,"2021-09-26 10:13:55",732,Outgoing,14
"Isaac Ward","Jason Kennedy",Carer,"2021-09-23 06:08:45",470,Outgoing,42
"Isaac Ward","Tyler Miller",Carer,"2021-08-17 03:16:30",529,Outgoing,62
"Isaac Ward","Millie Cooper",Carer,"2021-09-19 09:09:01",946,Outgoing,44
"Isaac Ward","Bruce James",Nurse,"2021-10-10 09:31:43",937,Outgoing,10
"Isaac Ward","Finley Hughes",Nurse,"2021-09-24 07:23:13",585,Incoming,79
"Isaac Ward","Sasha Cox",Nurse,"2021-10-02 10:47:38",920,Outgoing,82
"Isaac Ward","Adrian Ross",Carer,"2021-10-07 07:01:42",741,Outgoing,42
"Isaac Ward","Quentin Morgan",Nurse,"2021-09-17 10:36:30",585,Incoming,93
"Isaac Ward","Kieran Wood",Carer,"2021-08-29 08:01:58",502,Incoming,94
"Isaac Ward","Kimberly Adams",Carer,"2021-08-31 07:49:44",837,Outgoing,42
"Isaac Ward","Reece Phillips",Nurse,"2021-09-23 05:26:12",569,Outgoing,16
"Isaac Ward","Andrew Wood",Carer,"2021-09-21 01:09:43",192,Outgoing,97
"Isaac Ward","Joel Palmer",Carer,"2021-09-26 12:39:20",691,Incoming,28
"Isaac Ward","Becky Richardson",Carer,"2021-10-14 06:48:22",529,Incoming,86
"Isaac Ward","Suzanne Marshall",Nurse,"2021-08-22 11:11:21",494,Outgoing,70
"Isaac Ward","Evelyn Evans",Nurse,"2021-08-26 03:58:37",868,Incoming,88
"Isaac Ward","Poppy Johnson",Carer,"2021-08-29 03:24:04",161,Outgoing,46
"Isaac Ward","Sonia Griffiths",Nurse,"2021-08-20 06:48:23",141,Outgoing,32
"Isaac Ward","Elliott Kelly",Nurse,"2021-10-03 08:26:12",693,Outgoing,63
"Isaac Ward","Mary Taylor",Nurse,"2021-10-06 06:29:36",152,Outgoing,69
"Isaac Ward","Alexa Watson",Carer,"2021-09-23 03:48:14",935,Outgoing,7
"Isaac Ward","Zachary Wilkinson",Carer,"2021-09-02 05:45:00",540,Outgoing,84
"Isaac Ward","Nathan Bell",Nurse,"2021-09-08 03:43:05",710,Outgoing,9
"Isaac Ward","Joanne Ross",Nurse,"2021-08-29 05:52:59",281,Incoming,73
"Isaac Ward","Peter Hughes",Nurse,"2021-09-05 11:50:09",156,Outgoing,65
"Isaac Ward","Emma Harrison",Carer,"2021-10-01 01:56:07",387,Outgoing,89
"Isaac Ward","Kirsten Green",Carer,"2021-08-29 10:31:23",201,Incoming,42
"Isaac Ward","Elsie Rogers",Nurse,"2021-10-08 03:43:43",976,Outgoing,37
"Isaac Ward","Jason Kennedy",Carer,"2021-09-07 11:10:32",868,Outgoing,63
"Isaac Ward","Suzanne Marshall",Nurse,"2021-09-16 01:16:56",426,Incoming,71
"Isaac Ward","Muhammad Gray",Carer,"2021-10-13 12:44:54",342,Incoming,9
"Isaac Ward","Christopher Khan",Carer,"2021-09-15 05:52:59",635,Incoming,34
"Isaac Ward","Lilly Stewart",Carer,"2021-08-22 09:14:43",203,Incoming,1
"Isaac Ward","Sasha Cox",Nurse,"2021-09-24 03:05:00",247,Incoming,56
"Isaac Ward","Gordon Kelly",Nurse,"2021-09-30 03:47:15",6,Outgoing,30
"Isaac Ward","Tara Watson",Nurse,"2021-10-04 07:37:11",314,Incoming,39
"Isaac Ward","Jamie Mason",Nurse,"2021-08-18 06:00:10",556,Outgoing,57
"Isaac Ward","Quentin Morgan",Nurse,"2021-10-03 10:19:42",9,Outgoing,43
"Isaac Ward","Becky Griffiths",Carer,"2021-10-08 02:10:54",580,Incoming,32
"Isaac Ward","Joseph Murray",Carer,"2021-08-29 02:23:40",17,Incoming,88
"Isaac Ward","Joanne Ross",Nurse,"2021-09-12 01:02:48",971,Outgoing,52
"Isaac Ward","Tyler Hughes",Carer,"2021-09-23 01:33:23",367,Outgoing,34
"Isaac Ward","Gavin Knight",Carer,"2021-08-30 07:31:40",790,Outgoing,47
"Isaac Ward","Tyler Miller",Carer,"2021-09-17 06:55:41",591,Outgoing,10
"Isaac Ward","Kieran Wood",Carer,"2021-09-11 08:04:17",248,Incoming,42
"Isaac Ward","Vicky Hughes",Carer,"2021-09-03 05:28:29",238,Outgoing,8
"Isaac Ward","Jason Kennedy",Carer,"2021-09-22 05:14:54",526,Incoming,12
"Isaac Ward","Christopher Khan",Carer,"2021-08-24 01:03:43",427,Incoming,13
"Isaac Ward","Jamie Mason",Nurse,"2021-09-06 01:36:31",629,Incoming,57
"Isaac Ward","George Anderson",Nurse,"2021-10-02 05:53:17",259,Incoming,84
"Isaac Ward","Grace Walker",Nurse,"2021-09-16 04:30:46",924,Incoming,79
"Isaac Ward","Adrian Ross",Carer,"2021-08-24 07:26:32",696,Outgoing,87
"Isaac Ward","Jessica Lewis",Nurse,"2021-08-15 05:54:15",672,Outgoing,31
"Isaac Ward","Sienna Campbell",Carer,"2021-09-04 11:27:47",733,Incoming,77
"Isaac Ward","Jake Young",Nurse,"2021-09-14 02:32:48",460,Incoming,8
"Isaac Ward","Tyler Hughes",Carer,"2021-09-14 11:39:01",546,Outgoing,10
"Isaac Ward","Christopher Baker",Nurse,"2021-08-16 11:12:04",122,Outgoing,99
"Isaac Ward","Sienna Campbell",Carer,"2021-10-08 01:39:25",545,Incoming,31
"Isaac Ward","Andrew Wood",Carer,"2021-08-28 01:39:25",353,Outgoing,71
"Isaac Ward","Gordon Kelly",Nurse,"2021-09-25 06:46:05",904,Incoming,25
"Isaac Ward","Muhammad Gray",Carer,"2021-09-05 02:08:00",459,Incoming,63
"Isaac Ward","Elsie Rogers",Nurse,"2021-08-21 06:00:05",317,Outgoing,53
"Isaac Ward","Joanne Ross",Nurse,"2021-10-13 12:06:14",128,Incoming,17
"Isaac Ward","Ian Davies",Carer,"2021-09-05 02:42:01",644,Outgoing,15
"Isaac Ward","Harry Ross",Carer,"2021-10-06 10:19:04",718,Outgoing,9
"Isaac Ward","Zoe Wilkinson",Nurse,"2021-08-16 03:12:51",842,Outgoing,46
"Isaac Ward","Evie Bailey",Carer,"2021-09-07 10:19:35",342,Outgoing,3
"Isaac Ward","Zoe Wilkinson",Nurse,"2021-09-10 10:10:26",545,Outgoing,97
"Isaac Ward","Reece Phillips",Nurse,"2021-09-24 07:43:41",378,Incoming,47
"Isaac Ward","Jake Young",Nurse,"2021-10-09 05:39:27",803,Incoming,32
"Isaac Ward","Vicky Hughes",Carer,"2021-09-17 06:33:52",63,Outgoing,100
"Isaac Ward","Tony Ross",Nurse,"2021-08-15 05:42:07",977,Incoming,93
"Isaac Ward","Becky Richardson",Carer,"2021-10-07 09:53:15",891,Incoming,0
"Isaac Ward","Quentin Morgan",Nurse,"2021-10-03 03:57:35",943,Outgoing,38
"Isaac Ward","Rowena Stevens",Carer,"2021-09-18 11:39:01",937,Outgoing,57
"Isaac Ward","Gavin Knight",Carer,"2021-08-31 08:09:47",86,Outgoing,35
"Isaac Ward","Becky Griffiths",Carer,"2021-08-31 02:00:13",649,Incoming,18
"Isaac Ward","Harvey Edwards",Nurse,"2021-08-16 06:50:16",143,Outgoing,91
"Isaac Ward","Ross Owen",Nurse,"2021-09-29 12:35:39",153,Outgoing,82
"Isaac Ward","Gordon Kelly",Nurse,"2021-08-20 09:03:57",413,Outgoing,41
"Isaac Ward","Zachary Wilkinson",Carer,"2021-10-06 03:41:53",82,Outgoing,84
"Isaac Ward","Lilly Stewart",Carer,"2021-10-07 05:09:30",287,Incoming,42
"Isaac Ward","Sasha Cox",Nurse,"2021-10-03 08:49:14",175,Incoming,3
